,Manufacturer,Model Name,Category,Screen Size,Screen,CPU,RAM,Storage,GPU,Operating System,Operating System Version,Weight,Price,Pixel,full_hd,ips panel,touchscreen,4k ultra hd,quad hd+,retina display,CPU-a,CPU-b,SSD,HDD,Flash_storage,Hybrid_storage,GPU-a,GPU-b,MX_GPU,Gr_AMDc,Gr_AMDr,GTX_card
816,Razer,Blade Stealth,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.5GHz,16,512GB SSD,Intel HD Graphics 620,Windows,10,1.29,45590.6178,3840x2160,0,1,1,1,0,0,Intel Core i7,2.5,512,0,0,0,Intel HD Graphics,620,0,620,0,0
817,HP,Chromebook 11,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,No_ver,1.23,9756.747,1366x768,0,0,0,0,0,0,Intel Celeron Dual Core,1.6,0,0,16,0,Intel HD Graphics,400,0,400,0,0
818,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows,10,4.36,63482.717844,1920x1080,1,1,0,0,0,0,Intel Core i7,2.8,128,1024,0,0,Nvidia GeForce,1060,0,0,0,1060
819,Dell,Latitude 3480,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows,10,1.76,19133.361,1366x768,0,0,0,0,0,0,Intel Core i5,2.3,0,500,0,0,Intel HD Graphics,520,0,520,0,0
820,Lenovo,V110-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows,10,2.1,12415.14378,1366x768,0,0,0,0,0,0,Intel Core i3,2.0,0,500,0,0,Intel HD Graphics,520,0,520,0,0
821,Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows,10,1.25,27622.998,1366x768,0,0,0,0,0,0,Intel Core i5,2.5,128,0,0,0,Intel HD Graphics,620,0,620,0,0
822,Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows,10,1.13,63330.1578,1920x1080,1,1,0,0,0,0,Intel Core i7,2.7,512,0,0,0,Intel HD Graphics,620,0,620,0,0
823,MSI,GL62M 7RD,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows,10,2.4,30385.2978,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,256,0,0,0,Nvidia GeForce,1050,0,0,0,1050
824,Lenovo,ThinkPad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB Flash Storage,Intel HD Graphics 620,Windows,10,1.13,47516.625,1920x1080,1,1,0,0,0,0,Intel Core i5,2.5,0,0,256,0,Intel HD Graphics,620,0,620,0,0
825,Toshiba,Satellite Pro,Notebook,14.0,1366x768,Intel Pentium Dual Core 4405U 2.1GHz,4,128GB SSD,Intel HD Graphics 510,Windows,10,1.75,12645.7578,1366x768,0,0,0,0,0,0,Intel Pentium Dual Core,2.1,128,0,0,0,Intel HD Graphics,510,0,510,0,0
826,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Touchscreen / Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.1,34414.7076,1920x1080,1,0,1,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,620,0,620,0,0
827,Dell,Latitude 3480,Notebook,14.0,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows,10,1.76,14825.187,1366x768,0,0,0,0,0,0,Intel Core i3,2.0,0,500,0,0,Intel HD Graphics,520,0,520,0,0
828,Acer,Chromebook 11,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,No_ver,1.35,8996.481,1366x768,0,1,0,0,0,0,Intel Celeron Dual Core,1.6,0,0,32,0,Intel HD Graphics,400,0,400,0,0
829,Acer,Swift 3,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,128GB SSD,Intel HD Graphics 620,Windows,10,1.5,15686.8218,1920x1080,1,1,0,0,0,0,Intel Core i3,2.4,128,0,0,0,Intel HD Graphics,620,0,620,0,0
830,Razer,Blade Pro,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,32,512GB SSD,Nvidia GeForce GTX 1080,Windows,10,3.49,139356.7578,3840x2160,0,0,1,1,0,0,Intel Core i7,2.9,512,0,0,0,Nvidia GeForce,1080,0,0,0,1080
831,Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,16,512GB SSD,Intel HD Graphics 520,Windows,10,1.1,53193.2778,2560x1440,0,1,0,0,1,0,Intel Core i7,2.6,512,0,0,0,Intel HD Graphics,520,0,520,0,0
832,Asus,VivoBook Max,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Nvidia GeForce 920,Linux,No_ver,2.1,13152.6018,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,0,1024,0,0,Nvidia GeForce,920,0,0,0,920
833,Lenovo,Thinkpad T460,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows,10,1.7,30055.8492,1920x1080,1,0,0,0,0,0,Intel Core i5,2.3,256,0,0,0,Intel HD Graphics,520,0,520,0,0
834,Lenovo,ThinkPad T470s,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.32,41814.63,1920x1080,1,1,0,0,0,0,Intel Core i5,2.6,256,0,0,0,Intel HD Graphics,620,0,620,0,0
835,Dell,Alienware 15,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows,10,3.21,70315.228386,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,256,1024,0,0,Nvidia GeForce,1070,0,0,0,1070
836,Asus,Rog GL702VS-BA023T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows,10,2.9,61302.7818,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,256,1024,0,0,Nvidia GeForce,1070,0,0,0,1070
837,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,Windows,10,2.0,16953.9318,1366x768,0,0,0,0,0,0,Intel Core i3,2.4,0,500,0,0,Intel HD Graphics,620,0,620,0,0
838,Lenovo,N42-20 Chromebook,Notebook,14.0,1366x768,Intel Celeron Quad Core N3160 1.6GHz,4,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,No_ver,1.5,8236.215,1366x768,0,0,0,0,0,0,Intel Celeron Quad Core,1.6,0,0,16,0,Intel HD Graphics,400,0,400,0,0
839,Asus,R558UA-DM966T,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB HDD,Intel HD Graphics 620,Windows,10,2.3,14951.898,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,0,128,0,0,Intel HD Graphics,620,0,620,0,0
840,Asus,Rog GL702VM-GC017T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows,10,2.73,45590.6178,1920x1080,1,0,0,0,0,0,Intel Core i7,2.6,512,1024,0,0,Nvidia GeForce,1060,0,0,0,1060
841,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows,10,4.42,77873.79295799999,1920x1080,1,1,0,0,0,0,Intel Core i7,2.8,512,1024,0,0,Nvidia GeForce,1070,0,0,0,1070
842,HP,ProBook 470,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Nvidia GeForce 930MX,Windows,10,2.63,23061.402,1600x900,0,0,0,0,0,0,Intel Core i5,2.5,0,1024,0,0,Nvidia GeForce,930MX,930,0,0,0
843,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows,10,2.18,18094.077377999998,1366x768,0,0,0,0,0,0,Intel Core i5,2.5,128,0,0,0,Intel HD Graphics,620,0,620,0,0
844,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,Windows,7,1.54,47389.914,1920x1080,1,0,0,0,0,0,Intel Core i7,2.5,512,0,0,0,Intel HD Graphics,520,0,520,0,0
845,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,256GB SSD,AMD Radeon R5 M420,Windows,10,2.18,18727.8858,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,256,0,0,0,AMD Radeon,M420,0,420,0,0
846,HP,Chromebook X360,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Chrome OS,No_ver,1.4,15585.453,1366x768,0,0,1,0,0,0,Intel Celeron Dual Core,1.1,0,0,32,0,Intel HD Graphics,500,0,500,0,0
847,Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,512GB SSD,Nvidia GeForce 940M,Windows,10,1.45,26001.0972,1920x1080,1,1,0,0,0,0,Intel Core i5,2.3,512,0,0,0,Nvidia GeForce,940M,0,0,0,0
848,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.28,57704.1894,1920x1080,1,0,1,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,620,0,620,0,0
849,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,Windows,10,1.54,37202.3496,1920x1080,1,0,0,0,0,0,Intel Core i7,2.5,512,0,0,0,Intel HD Graphics,520,0,520,0,0
850,HP,250 G6,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128GB SSD,Intel HD Graphics 400,No OS,No_ver,1.86,7577.3178,1366x768,0,0,0,0,0,0,Intel Celeron Dual Core,1.6,128,0,0,0,Intel HD Graphics,400,0,400,0,0
851,Asus,Rog GL502VM-DS74,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows,10,2.1,48124.8378,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,128,1024,0,0,Nvidia GeForce,1060,0,0,0,1060
852,Dell,Inspiron 5767,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD Radeon R7 M445,Linux,No_ver,2.83,21921.003,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,0,1024,0,0,AMD Radeon,M445,0,445,0,0
853,Lenovo,ThinkPad T470p,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia GeForce GT 940MX,Windows,10,1.96,48226.2066,1920x1080,1,1,0,0,0,0,Intel Core i7,2.8,256,0,0,0,Nvidia GeForce,940MX,940,0,0,0
854,Asus,K556UR-DM621T,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce GTX 930MX,Windows,10,2.3,19944.3114,1920x1080,1,1,0,0,0,0,Intel Core i7,2.7,256,0,0,0,Nvidia GeForce,930MX,930,0,0,0
855,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows,10,1.9,23948.379,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,128,0,0,0,Intel HD Graphics,620,0,620,0,0
856,Asus,X541NA,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,Windows,10,2.0,11378.6478,1366x768,0,0,0,0,0,0,Intel Pentium Quad Core,1.1,0,1024,0,0,Intel HD Graphics,505,0,505,0,0
857,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.28,64850.6898,1920x1080,1,0,1,0,0,0,Intel Core i7,2.8,256,0,0,0,Intel HD Graphics,620,0,620,0,0
858,Dell,Inspiron 5368,Notebook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8,1TB HDD,Intel HD Graphics 520,Windows,10,1.62,16447.0878,1920x1080,1,0,1,0,0,0,Intel Core i5,2.3,0,1024,0,0,Intel HD Graphics,520,0,520,0,0
859,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,No OS,No_ver,2.2,11885.4918,1920x1080,1,0,0,0,0,0,Intel Core i3,2.0,0,1024,0,0,Intel HD Graphics,520,0,520,0,0
860,Lenovo,ThinkPad E570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Windows,10,2.3,21557.595852,1920x1080,1,1,0,0,0,0,Intel Core i5,2.5,0,1024,0,0,Intel HD Graphics,620,0,620,0,0
861,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,AMD Radeon R7 M465,Windows,10,1.84,34186.6278,1920x1080,1,0,0,0,0,0,Intel Core i5,2.6,256,0,0,0,AMD Radeon,M465,0,465,0,0
862,Toshiba,Portege X30-D-10X,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows,10,1.05,32564.727,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,128,0,0,0,Intel HD Graphics,620,0,620,0,0
863,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,No OS,No_ver,2.5,25773.0174,1920x1080,1,1,0,0,0,0,Intel Core i5,2.5,0,1024,0,0,Nvidia GeForce,1050,0,0,0,1050
864,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7660U 2.5GHz,16,512GB SSD,Intel Iris Plus Graphics 640,Windows,10,1.29,56766.528,3200x1800,0,0,1,0,1,0,Intel Core i7,2.5,512,0,0,0,Intel Iris Plus Graphics,640,0,0,0,0
865,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows,10,2.07,23061.402,1920x1080,1,0,0,0,0,0,Intel Core i5,2.3,0,500,0,0,Intel HD Graphics,520,0,520,0,0
866,Toshiba,Portégé Z30-C-188,Ultrabook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows,10,1.2,27749.709,1366x768,0,0,0,0,0,0,Intel Core i5,2.3,256,0,0,0,Intel HD Graphics,520,0,520,0,0
867,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.37,49417.29,1920x1080,1,1,1,0,0,0,Intel Core i7,2.7,256,0,0,0,Intel HD Graphics,620,0,620,0,0
868,Acer,TMX349-G2-M-50FS,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.56,22858.6644,1920x1080,1,1,0,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,620,0,620,0,0
869,Dell,Precision 3520,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia Quadro M620,Windows,10,2.23,45058.4316,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,0,1024,0,0,Nvidia Quadro,M620,0,0,620,0
870,Lenovo,ThinkPad L570,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows,10,2.38,26736.021,1366x768,0,0,0,0,0,0,Intel Core i5,2.5,0,500,0,0,Intel HD Graphics,620,0,620,0,0
871,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M430,No OS,No_ver,2.2,12138.9138,1920x1080,1,0,0,0,0,0,Intel Core i3,2.0,0,1024,0,0,AMD Radeon,M430,0,430,0,0
872,Toshiba,Tecra A50-D-11D,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,2.0,35174.9736,1920x1080,1,1,0,0,0,0,Intel Core i7,2.7,256,0,0,0,Intel HD Graphics,620,0,620,0,0
873,Lenovo,Thinkpad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,1GB SSD,Intel HD Graphics 620,Windows,10,1.44,18626.517,1920x1080,1,1,0,0,0,0,Intel Core i3,2.4,1024,0,0,0,Intel HD Graphics,620,0,620,0,0
874,Samsung,Notebook 9,Ultrabook,15.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,256GB SSD,Nvidia GeForce 940MX,Windows,10,1.23,46857.7278,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,256,0,0,0,Nvidia GeForce,940MX,940,0,0,0
875,Dell,Latitude 7280,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.6,42828.318,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,256,0,0,0,Intel HD Graphics,620,0,620,0,0
876,Asus,X541NA-GO121,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,Linux,No_ver,2.0,10111.284378,1366x768,0,0,0,0,0,0,Intel Pentium Quad Core,1.1,0,1024,0,0,Intel HD Graphics,505,0,505,0,0
877,Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows,10,1.28,23694.957,1920x1080,1,1,0,0,0,0,Intel Core i5,2.3,256,0,0,0,Nvidia GeForce,940MX,940,0,0,0
878,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows,10,2.18,23124.7575,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,128,1024,0,0,Nvidia GeForce,940MX,940,0,0,0
879,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows,10,2.04,21262.1058,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,620,0,620,0,0
880,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows,10,1.28,43081.74,1920x1080,1,0,1,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,620,0,620,0,0
881,HP,Pavilion x360,2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows,10,2.3,17354.33856,1366x768,0,0,1,0,0,0,Intel Core i5,2.5,0,500,0,0,Intel HD Graphics,620,0,620,0,0
882,Asus,VivoBook L402NA,Notebook,14.1,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows,10,1.65,8819.0856,1366x768,0,0,0,0,0,0,Intel Celeron Dual Core,1.1,0,0,32,0,Intel HD Graphics,500,0,500,0,0
883,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,1TB HDD,Nvidia GeForce 940MX,Windows,10,2.2,16953.9318,1920x1080,1,1,0,0,0,0,Intel Core i7,2.5,0,1024,0,0,Nvidia GeForce,940MX,940,0,0,0
884,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,500GB HDD,Intel HD Graphics,Windows,10,2.2,9351.2718,1366x768,0,0,0,0,0,0,Intel Pentium Quad Core,1.6,0,500,0,0,Intel HD Graphics,Graphics,0,530,0,0
885,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows,10,1.28,45590.6178,1920x1080,1,0,1,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,620,0,620,0,0
886,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R5 M420X,Linux,No_ver,2.18,11548.44054,1366x768,0,0,0,0,0,0,Intel Core i3,2.0,0,1024,0,0,AMD Radeon,M420X,0,420,0,0
887,Asus,Rog GL753VD-GC082T,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,12,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows,10,2.2,34716.27978,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,128,1024,0,0,Nvidia GeForce,1050,0,0,0,1050
888,Acer,Chromebook C731-C78G,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,No_ver,1.25,7526.6334,1366x768,0,1,0,0,0,0,Intel Celeron Dual Core,1.6,0,0,32,0,Intel HD Graphics,400,0,400,0,0
889,Lenovo,IdeaPad 110-17ACL,Notebook,17.3,1600x900,AMD A4-Series 7210 2.2GHz,4,500GB HDD,AMD Radeon R3,Windows,10,2.8,9604.6938,1600x900,0,0,0,0,0,0,AMD A4-Series,2.2,0,500,0,0,AMD Radeon,R3,0,0,0,0
890,HP,Probook 640,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows,10,1.95,32057.883,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,128,0,0,0,Intel HD Graphics,620,0,620,0,0
891,HP,Envy x360,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,256GB SSD,Intel HD Graphics 620,Windows,10,1.42,35453.7378,3200x1800,0,0,1,0,1,0,Intel Core i7,2.7,256,0,0,0,Intel HD Graphics,620,0,620,0,0
892,Samsung,Notebook 9,Ultrabook,15.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.17,43056.3978,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,256,0,0,0,Intel HD Graphics,620,0,620,0,0
893,Lenovo,ThinkPad T470s,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.32,45590.6178,1920x1080,1,1,0,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,620,0,620,0,0
894,MSI,GS73VR Stealth,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,Windows,10,2.43,67131.4878,3840x2160,0,1,0,1,0,0,Intel Core i7,2.6,512,2048,0,0,Nvidia GeForce,1060,0,0,0,1060
895,Toshiba,Portege X30-D-10V,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows,10,1.05,37379.745,1920x1080,1,0,0,0,0,0,Intel Core i5,2.5,256,0,0,0,Intel HD Graphics,620,0,620,0,0
896,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050Ti,Linux,No_ver,2.62,23542.9038,1920x1080,1,0,0,0,0,0,Intel Core i7,2.8,0,1024,0,0,Nvidia GeForce,1050Ti,0,0,0,1050
897,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 930MX,Windows,10,2.04,22807.98,1920x1080,1,0,0,0,0,0,Intel Core i7,2.7,0,1024,0,0,Nvidia GeForce,930MX,930,0,0,0
898,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R5 M420X,Windows,10,2.18,15560.1108,1366x768,0,0,0,0,0,0,Intel Core i3,2.0,0,1024,0,0,AMD Radeon,M420X,0,420,0,0
899,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,500GB HDD,Intel HD Graphics 620,Windows,10,1.9,23694.957,1920x1080,1,0,0,0,0,0,Intel Core i5,2.6,0,500,0,0,Intel HD Graphics,620,0,620,0,0
900,Dell,XPS 13,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,8,512GB SSD,Intel HD Graphics 615,Windows,10,1.24,51016.38282,3200x1800,0,0,1,0,1,0,Intel Core i7,1.3,512,0,0,0,Intel HD Graphics,615,0,0,615,0
901,Asus,G701VO-IH74K,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32,256GB SSD +  256GB SSD,Nvidia GeForce GTX 980M,Windows,10,3.58,32412.6738,1920x1080,1,1,0,0,0,0,Intel Core i7,2.7,512,0,0,0,Nvidia GeForce,980M,0,0,0,0
902,Dell,XPS 13,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7Y75 1.3GHz,16,256GB SSD,Intel HD Graphics 615,Windows,10,1.22,41789.2878,1920x1080,1,0,1,0,0,0,Intel Core i7,1.3,256,0,0,0,Intel HD Graphics,615,0,0,615,0
903,Lenovo,ThinkPad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB Flash Storage,Intel HD Graphics 620,Windows,10,1.13,51926.1678,1920x1080,1,1,0,0,0,0,Intel Core i7,2.7,0,0,256,0,Intel HD Graphics,620,0,620,0,0
